date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:09:45	5871/5871	U--M-Z	200	updated ('OK')	text/css	etag:%2216ef-59826ca29d402-gzip%22	http://sil-asia.org/wp-content/plugins/tablepress/css/default.min.css?ver=1.10	~/mirrored_project/sil-asia.org/wp-content/plugins/tablepress/css/default.min51cb.css	(from http://sil-asia.org/)
08:09:45	41467/41467	U--M-Z	200	updated ('OK')	text/css	etag:%22a1fb-59826c57d2d7d-gzip%22	http://sil-asia.org/wp-includes/css/dist/block-library/style.min.css?ver=5.3.2	~/mirrored_project/sil-asia.org/wp-includes/css/dist/block-library/style.min9dff.css	(from http://sil-asia.org/)
08:09:46	160295/160295	U--M-Z	200	updated ('OK')	text/css	etag:%2227227-590b01e9d0f93-gzip%22	http://sil-asia.org/wp-content/themes/mesmerize-pro/style.min.css?ver=1.6.106	~/mirrored_project/sil-asia.org/wp-content/themes/mesmerize-pro/style.min25c1.css	(from http://sil-asia.org/)
08:09:47	29065/29065	U--M-Z	200	updated ('OK')	text/css	etag:%227189-59c2e7f244064-gzip%22	http://sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/css/font-awesome.min.css?ver=5.3.2	~/mirrored_project/sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/css/font-awesome.min9dff.css	(from http://sil-asia.org/)
08:09:48	130073/130073	U--M-Z	200	updated ('OK')	text/css	etag:%221fc19-590b01e9b61e7-gzip%22	http://sil-asia.org/wp-content/themes/mesmerize-pro/pro/assets/css/theme.bundle.min.css?ver=1.6.106	~/mirrored_project/sil-asia.org/wp-content/themes/mesmerize-pro/pro/assets/css/theme.bundle.min25c1.css	(from http://sil-asia.org/)
08:09:49	125692/125692	U--M-Z	200	updated ('OK')	text/css	etag:%221eafc-59c2e7f244064-gzip%22	http://sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/css/otw_shortcode.css?ver=5.3.2	~/mirrored_project/sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/css/otw_shortcode9dff.css	(from http://sil-asia.org/)
08:09:50	18139/18139	U--M-Z	200	updated ('OK')	application/javascript	etag:%2246db-59c2e7f23cb35-gzip%22	http://sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_grid_manager/js/otw_post_template_grid_manager.js?ver=0.1	~/mirrored_project/sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_grid_manager/js/otw_post_template_grid_managerb3e8.js	(from http://sil-asia.org/)
08:09:51	96873/96873	U--M-Z	200	updated ('OK')	application/javascript	etag:%2217a69-590acea08cb7b-gzip%22	http://sil-asia.org/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	~/mirrored_project/sil-asia.org/wp-includes/js/jquery/jquery4a5f.js	(from http://sil-asia.org/)
08:09:51	698/698	U--M-Z	200	updated ('OK')	application/javascript	etag:%222ba-59c2e7f24335f-gzip%22	http://sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/js/otw_shortcode.js?ver=5.3.2	~/mirrored_project/sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/js/otw_shortcode9dff.js	(from http://sil-asia.org/)
08:09:52	780/780	U--M-Z	200	updated ('OK')	text/xml	date:Mon,%2023%20Dec%202024%2000:09:52%20GMT	http://sil-asia.org/xmlrpc.php?rsd	~/mirrored_project/sil-asia.org/xmlrpc0db0.php	(from http://sil-asia.org/)
08:09:53	1045/1045	U--M-Z	200	updated ('OK')	application/xml	etag:%22415-560988653a24e-gzip%22	http://sil-asia.org/wp-includes/wlwmanifest.xml	~/mirrored_project/sil-asia.org/wp-includes/wlwmanifest.xml	(from http://sil-asia.org/)
08:09:54	2517/2517	U--M--	200	updated ('OK')	application/json	date:Mon,%2023%20Dec%202024%2000:09:53%20GMT	http://sil-asia.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fsil-asia.org%2F	~/mirrored_project/sil-asia.org/wp-json/oembed/1.0/embed364e.json	(from http://sil-asia.org/)
08:09:58	71381/71381	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2000:09:55%20GMT	http://sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/css/prev.png	~/mirrored_project/sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/css/prev.2d.delayed	(from http://sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/css/otw_shortcode.css?ver=5.3.2)
08:10:02	27156/27156	U--MC-	200	updated ('OK')	application/json	date:Mon,%2023%20Dec%202024%2000:09:59%20GMT	http://sil-asia.org/wp-json/tribe/events/v1/	~/mirrored_project/sil-asia.org/wp-json/tribe/events/v1/index.html	(from http://sil-asia.org/)
08:10:03	113658/113658	U--MC-	200	updated ('OK')	application/json	date:Mon,%2023%20Dec%202024%2000:09:52%20GMT	http://sil-asia.org/wp-json/	~/mirrored_project/sil-asia.org/wp-json/index.html	(from http://sil-asia.org/)
08:10:03	18269/18269	U-----	200	untouched ('')	image/png	etag:%22475d-560a9b98b964c%22	http://sil-asia.org/wp-content/uploads/fbrfg/apple-touch-icon.png	~/mirrored_project/sil-asia.org/wp-content/uploads/fbrfg/apple-touch-icon.png	(from http://sil-asia.org/)
08:10:05	2307/2307	U-----	200	untouched ('')	image/png	etag:%22903-560a9b98b964c%22	http://sil-asia.org/wp-content/uploads/fbrfg/favicon-32x32.png	~/mirrored_project/sil-asia.org/wp-content/uploads/fbrfg/favicon-32x32.png	(from http://sil-asia.org/)
08:10:07	1420/1420	U-----	200	untouched ('')	image/png	etag:%2258c-560a9b98b964c%22	http://sil-asia.org/wp-content/uploads/fbrfg/favicon-16x16.png	~/mirrored_project/sil-asia.org/wp-content/uploads/fbrfg/favicon-16x16.png	(from http://sil-asia.org/)
08:10:07	71381/71381	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2000:10:03%20GMT	http://sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/css/next.png	~/mirrored_project/sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/css/next.2e.delayed	(from http://sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/css/otw_shortcode.css?ver=5.3.2)
08:10:09	15086/15086	U-----	200	untouched ('')	image/vnd.microsoft.icon	etag:%223aee-560a9b98b964c%22	http://sil-asia.org/wp-content/uploads/fbrfg/favicon.ico	~/mirrored_project/sil-asia.org/wp-content/uploads/fbrfg/favicon.ico	(from http://sil-asia.org/)
08:10:09	4191/4191	U--M-Z	200	updated ('OK')	application/javascript	etag:%22105f-59c2e7f24335f-gzip%22	http://sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/js/otw_shortcode_core.js?ver=5.3.2	~/mirrored_project/sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/js/otw_shortcode_core9dff.js	(from http://sil-asia.org/)
08:10:11	39558/39558	U-----	200	untouched ('')	image/png	etag:%229a86-56954a15b9acf%22	http://sil-asia.org/wp-content/uploads/2018/04/rsz_1sil-asia-pin.png	~/mirrored_project/sil-asia.org/wp-content/uploads/2018/04/rsz_1sil-asia-pin.png	(from http://sil-asia.org/)
08:10:12	26642/26642	U-----	200	untouched ('')	image/png	etag:%226812-5768812eb37e0%22	http://sil-asia.org/wp-content/uploads/2018/09/SIL-ASIA-TEXT.png	~/mirrored_project/sil-asia.org/wp-content/uploads/2018/09/SIL-ASIA-TEXT.png	(from http://sil-asia.org/)
08:10:12	70252/70252	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:10:12%20GMT	http://sil-asia.org/about/	~/mirrored_project/sil-asia.org/about/index.html	(from http://sil-asia.org/)
08:10:15	453/453	U-----	200	untouched ('')	application/json	etag:%221c5-560a9b98b964c%22	http://sil-asia.org/wp-content/uploads/fbrfg/manifest.json	~/mirrored_project/sil-asia.org/wp-content/uploads/fbrfg/manifest.json	(from http://sil-asia.org/)
08:10:15	81230/81230	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:10:13%20GMT	http://sil-asia.org/lab-experts/	~/mirrored_project/sil-asia.org/lab-experts/index.html	(from http://sil-asia.org/)
08:10:16	65863/65863	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:10:16%20GMT	http://sil-asia.org/teaming/	~/mirrored_project/sil-asia.org/teaming/index.html	(from http://sil-asia.org/)
08:10:17	64430/64430	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:10:16%20GMT	http://sil-asia.org/services/	~/mirrored_project/sil-asia.org/services/index.html	(from http://sil-asia.org/)
08:10:17	73389/73389	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:10:16%20GMT	http://sil-asia.org/viet-nam/	~/mirrored_project/sil-asia.org/viet-nam/index.html	(from http://sil-asia.org/)
08:10:19	71381/71381	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2000:10:12%20GMT	http://sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/css/play.png	~/mirrored_project/sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/css/play.2f.delayed	(from http://sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/css/otw_shortcode.css?ver=5.3.2)
08:10:22	65851/65851	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:10:18%20GMT	http://sil-asia.org/philippines/	~/mirrored_project/sil-asia.org/philippines/index.html	(from http://sil-asia.org/)
08:10:26	64700/64700	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:10:18%20GMT	http://sil-asia.org/trainings/	~/mirrored_project/sil-asia.org/trainings/index.html	(from http://sil-asia.org/)
08:10:26	64640/64640	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:10:19%20GMT	http://sil-asia.org/ihe/	~/mirrored_project/sil-asia.org/ihe/index.html	(from http://sil-asia.org/)
08:10:27	71388/71388	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2000:10:23%20GMT	http://sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/css/pause.png	~/mirrored_project/sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/css/pause.30.delayed	(from http://sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/css/otw_shortcode.css?ver=5.3.2)
08:10:29	64835/64835	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:10:28%20GMT	http://sil-asia.org/healthcare-blockchain/	~/mirrored_project/sil-asia.org/healthcare-blockchain/index.html	(from http://sil-asia.org/)
08:10:31	68499/68499	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:10:28%20GMT	http://sil-asia.org/tooling/	~/mirrored_project/sil-asia.org/tooling/index.html	(from http://sil-asia.org/)
08:10:33	65142/65142	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:10:30%20GMT	http://sil-asia.org/fhir-2/	~/mirrored_project/sil-asia.org/fhir-2/index.html	(from http://sil-asia.org/)
08:10:35	65425/65425	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:10:34%20GMT	http://sil-asia.org/digital-health-investment-guidance/	~/mirrored_project/sil-asia.org/digital-health-investment-guidance/index.html	(from http://sil-asia.org/)
08:10:37	64182/64182	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:10:32%20GMT	http://sil-asia.org/digital-health-terminology-guide/	~/mirrored_project/sil-asia.org/digital-health-terminology-guide/index.html	(from http://sil-asia.org/)
08:10:40	71402/71402	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2000:10:33%20GMT	http://sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/css/loading.gif	~/mirrored_project/sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/css/loading.31.delayed	(from http://sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/css/otw_shortcode.css?ver=5.3.2)
08:10:50	64619/64619	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:10:42%20GMT	http://sil-asia.org/health-information-governance-architecture-framework/	~/mirrored_project/sil-asia.org/health-information-governance-architecture-framework/index.html	(from http://sil-asia.org/)
08:11:03	63838/63838	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:10:39%20GMT	http://sil-asia.org/costing-tool/	~/mirrored_project/sil-asia.org/costing-tool/index.html	(from http://sil-asia.org/)
08:11:05	71528/71528	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2000:10:57%20GMT	http://sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/images/gray-background-trasnp.png	~/mirrored_project/sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/images/gray-background-trasnp.32.delayed	(from http://sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/css/otw_shortcode.css?ver=5.3.2)
08:11:05	10056/10056	U--M-Z	200	updated ('OK')	application/javascript	etag:%222748-5609886529de5-gzip%22	http://sil-asia.org/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	~/mirrored_project/sil-asia.org/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://sil-asia.org/)
08:11:06	66969/66969	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:11:06%20GMT	http://sil-asia.org/lab-assets/	~/mirrored_project/sil-asia.org/lab-assets/index.html	(from http://sil-asia.org/)
08:11:11	62574/62574	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:11:07%20GMT	http://sil-asia.org/cloud-set-up/	~/mirrored_project/sil-asia.org/cloud-set-up/index.html	(from http://sil-asia.org/)
08:11:11	64583/64583	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:11:08%20GMT	http://sil-asia.org/health-enterprise-architecture-framework/	~/mirrored_project/sil-asia.org/health-enterprise-architecture-framework/index.html	(from http://sil-asia.org/)
08:11:13	71521/71521	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2000:11:06%20GMT	http://sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/images/blue-background-trans.png	~/mirrored_project/sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/images/blue-background-trans.33.delayed	(from http://sil-asia.org/wp-content/plugins/otw-post-custom-templates-pro/include/otw_components/otw_post_template_shortcode/css/otw_shortcode.css?ver=5.3.2)
08:11:13	60743/60743	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:11:11%20GMT	http://sil-asia.org/fhir-server/	~/mirrored_project/sil-asia.org/fhir-server/index.html	(from http://sil-asia.org/)
08:11:13	63943/63943	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:11:11%20GMT	http://sil-asia.org/sil-asia-ontoserver/	~/mirrored_project/sil-asia.org/sil-asia-ontoserver/index.html	(from http://sil-asia.org/)
08:11:15	68246/68246	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:10:35%20GMT	http://sil-asia.org/digital-health-impact-framework-user-manual/	~/mirrored_project/sil-asia.org/digital-health-impact-framework-user-manual/index.html	(from http://sil-asia.org/)
08:11:15	87140/87140	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:11:13%20GMT	http://sil-asia.org/events/	~/mirrored_project/sil-asia.org/events/index.html	(from http://sil-asia.org/)
08:11:15	71579/71579	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:11:13%20GMT	http://sil-asia.org/category/news/	~/mirrored_project/sil-asia.org/category/news/index.html	(from http://sil-asia.org/)
08:11:15	66390/66390	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:11:13%20GMT	http://sil-asia.org/testing/	~/mirrored_project/sil-asia.org/testing/index.html	(from http://sil-asia.org/)
08:11:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2023%20Dec%202024%2000:11:15%20GMT	http://sil-asia.org/about/%22http://sil-asia.org/wp-content/uploads/2018/09/35921703_1632610313528672_6833623564453675008_o.jpg%22	~/mirrored_project/sil-asia.org/about/_http_/sil-asia.org/wp-content/uploads/2018/09/35921703_1632610313528672_6833623564453675008_o.35.delayed	(from http://sil-asia.org/about/)
08:11:17	71908/71908	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:11:15%20GMT	http://sil-asia.org/category/2018/	~/mirrored_project/sil-asia.org/category/2018/index.html	(from http://sil-asia.org/)
08:11:17	66299/66299	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:11:15%20GMT	http://sil-asia.org/category/2019/	~/mirrored_project/sil-asia.org/category/2019/index.html	(from http://sil-asia.org/)
08:11:17	71469/71469	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:11:15%20GMT	http://sil-asia.org/category/2020/	~/mirrored_project/sil-asia.org/category/2020/index.html	(from http://sil-asia.org/)
08:11:19	70521/70521	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:11:17%20GMT	http://sil-asia.org/category/blog/	~/mirrored_project/sil-asia.org/category/blog/index.html	(from http://sil-asia.org/)
08:11:19	76636/76636	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:11:17%20GMT	http://sil-asia.org/knowledge-materials/	~/mirrored_project/sil-asia.org/knowledge-materials/index.html	(from http://sil-asia.org/)
08:11:19	71209/71209	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:11:17%20GMT	http://sil-asia.org/category/2021/	~/mirrored_project/sil-asia.org/category/2021/index.html	(from http://sil-asia.org/)
08:11:21	35070/35070	U-----	200	untouched ('')	image/png	etag:%2288fe-57684be08ef35%22	http://sil-asia.org/wp-content/uploads/2018/09/Standards.png	~/mirrored_project/sil-asia.org/wp-content/uploads/2018/09/Standards.png	(from http://sil-asia.org/)
08:11:21	43064/43064	U-----	200	untouched ('')	image/png	etag:%22a838-57684f10fd664%22	http://sil-asia.org/wp-content/uploads/2018/09/Interoperability-1.png	~/mirrored_project/sil-asia.org/wp-content/uploads/2018/09/Interoperability-1.png	(from http://sil-asia.org/)
08:11:23	68320/68320	U--M-Z	200	updated ('OK')	text/html	date:Mon,%2023%20Dec%202024%2000:11:20%20GMT	http://sil-asia.org/videos/	~/mirrored_project/sil-asia.org/videos/index.html	(from http://sil-asia.org/)
08:11:23	71339/71339	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2000:11:17%20GMT	http://sil-asia.org/about/%22http:/sil-asia.org/wp-content/uploads/2018/09/35921703_1632610313528672_6833623564453675008_o.jpg	~/mirrored_project/sil-asia.org/about/_http_/sil-asia.org/wp-content/uploads/2018/09/35921703_1632610313528672_6833623564453675008_o.36.delayed	(from http://sil-asia.org/about/)
08:11:23	23513/23513	U--M-Z	200	updated ('OK')	application/javascript	etag:%225bd9-59c2e6c727769-gzip%22	http://sil-asia.org/wp-content/plugins/content-views-query-and-display-post-page/public/assets/js/cv.js?ver=2.3.0	~/mirrored_project/sil-asia.org/wp-content/plugins/content-views-query-and-display-post-page/public/assets/js/cva1ec.js	(from http://sil-asia.org/)
08:11:25	50394/50394	U--M-Z	200	updated ('OK')	application/javascript	etag:%22c4da-59826c66408cd-gzip%22	http://sil-asia.org/wp-content/plugins/mesmerize-companion/theme-data/mesmerize/assets/js/companion.bundle.min.js?ver=1.6.110	~/mirrored_project/sil-asia.org/wp-content/plugins/mesmerize-companion/theme-data/mesmerize/assets/js/companion.bundle.minaf6d.js	(from http://sil-asia.org/)
08:11:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2023%20Dec%202024%2000:11:23%20GMT	http://sil-asia.org/about/%22http://sil-asia.org/wp-content/uploads/2018/09/41474502_1756670137789355_7204157999466676224_o.jpg%22	~/mirrored_project/sil-asia.org/about/_http_/sil-asia.org/wp-content/uploads/2018/09/41474502_1756670137789355_7204157999466676224_o.37.delayed	(from http://sil-asia.org/about/)
08:11:25	8113/8113	U--M-Z	200	updated ('OK')	application/javascript	etag:%221fb1-5886e2113b3c1-gzip%22	http://sil-asia.org/wp-includes/js/imagesloaded.min.js?ver=3.2.0	~/mirrored_project/sil-asia.org/wp-includes/js/imagesloaded.min55a0.js	(from http://sil-asia.org/)
08:11:25	1399/1399	U--M-Z	200	updated ('OK')	application/javascript	etag:%22577-59826c57b7fd1-gzip%22	http://sil-asia.org/wp-includes/js/wp-embed.min.js?ver=5.3.2	~/mirrored_project/sil-asia.org/wp-includes/js/wp-embed.min9dff.js	(from http://sil-asia.org/)
08:11:27	28953/28953	U--M-Z	200	updated ('OK')	application/javascript	etag:%227119-5886e2112f073-gzip%22	http://sil-asia.org/wp-includes/js/masonry.min.js?ver=3.3.2	~/mirrored_project/sil-asia.org/wp-includes/js/masonry.mind617.js	(from http://sil-asia.org/)
08:11:31	7987/7987	U--M-Z	200	updated ('OK')	application/javascript	etag:%221f33-59826c57c0205-gzip%22	http://sil-asia.org/wp-includes/js/dist/vendor/wp-polyfill-fetch.min.js?ver=3.0.0	~/mirrored_project/sil-asia.org/wp-includes/js/dist/vendor/wp-polyfill-fetch.min6e0e.js	(from http://sil-asia.org/)
08:11:31	71339/71339	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Dec%202024%2000:11:26%20GMT	http://sil-asia.org/about/%22http:/sil-asia.org/wp-content/uploads/2018/09/41474502_1756670137789355_7204157999466676224_o.jpg	~/mirrored_project/sil-asia.org/about/_http_/sil-asia.org/wp-content/uploads/2018/09/41474502_1756670137789355_7204157999466676224_o.38.delayed	(from http://sil-asia.org/about/)
08:11:32	99133/99133	U--M-Z	200	updated ('OK')	application/javascript	etag:%221833d-59826c57c0205-gzip%22	http://sil-asia.org/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=7.4.4	~/mirrored_project/sil-asia.org/wp-includes/js/dist/vendor/wp-polyfill.min89b1.js	(from http://sil-asia.org/)
08:11:33	353/353	U--M-Z	200	updated ('OK')	application/javascript	etag:%22161-57cddf981d2c4-gzip%22	http://sil-asia.org/wp-includes/js/dist/vendor/wp-polyfill-node-contains.min.js?ver=3.26.0-0	~/mirrored_project/sil-asia.org/wp-includes/js/dist/vendor/wp-polyfill-node-contains.minef84.js	(from http://sil-asia.org/)
08:11:33	7165/7165	U--M-Z	200	updated ('OK')	application/javascript	etag:%221bfd-5886e211372a7-gzip%22	http://sil-asia.org/wp-includes/js/dist/vendor/wp-polyfill-formdata.min.js?ver=3.0.12	~/mirrored_project/sil-asia.org/wp-includes/js/dist/vendor/wp-polyfill-formdata.mine9bd.js	(from http://sil-asia.org/)
08:11:33	417/417	U--M-Z	200	updated ('OK')	application/javascript	etag:%221a1-57cddf981d2c4-gzip%22	http://sil-asia.org/wp-includes/js/dist/vendor/wp-polyfill-element-closest.min.js?ver=2.0.2	~/mirrored_project/sil-asia.org/wp-includes/js/dist/vendor/wp-polyfill-element-closest.min4c56.js	(from http://sil-asia.org/)
08:11:34	1163/1163	U--M-Z	200	updated ('OK')	application/javascript	etag:%2248b-59826c57c361a-gzip%22	http://sil-asia.org/wp-includes/js/dist/dom-ready.min.js?ver=2.5.1	~/mirrored_project/sil-asia.org/wp-includes/js/dist/dom-ready.min9776.js	(from http://sil-asia.org/)
